"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"999","036490","SK머티리얼즈","KOSDAQ","반도체",301700,-3000,-0.98,3182232944100
"1000","048550","SM C&C","KOSDAQ","방송서비스",1790,20,1.13,169352114800
"1001","063440","SM Life Design","KOSDAQ","출판·매체복제",3330,-75,-2.2,150280082820
"1002","950180","SNK","KOSDAQ","출판·매체복제",26250,-1650,-5.91,552872250000
"1003","289080","SV인베스트먼트","KOSDAQ","금융",4570,-60,-1.3,243279380000
"1004","089230","THE E&M","KOSDAQ","인터넷",1085,-5,-0.46,182119370090
"1005","161570","THE MIDONG","KOSDAQ","정보기기",1795,-30,-1.64,27971179850
"1006","032540","TJ미디어","KOSDAQ","일반전기전자",3820,30,0.79,53218746380
"1007","048770","TPC","KOSDAQ","기계·장비",4290,-5,-0.12,60313886490
"1008","246690","TS인베스트먼트","KOSDAQ","금융",4570,115,2.58,111163120380
"1009","317240","TS트릴리온","KOSDAQ","화학",1460,15,1.04,73663586060
"1010","038340","UCI","KOSDAQ","기타서비스",526,-11,-2.05,19671015042
"1011","073570","WI","KOSDAQ","반도체",1525,-15,-0.97,118709605100
"1012","052300","W홀딩컴퍼니","KOSDAQ","운송",307,0,0,98282178116
"1013","057030","YBM넷","KOSDAQ","기타서비스",7000,-20,-0.28,114188879000
"1014","040300","YTN","KOSDAQ","방송서비스",4085,-20,-0.49,1.7157e+11
"1015","051390","YW","KOSDAQ","유통",4680,-120,-2.5,53143122240
"1016","052220","iMBC","KOSDAQ","디지털컨텐츠",5630,40,0.72,1.2949e+11
"1017","079940","가비아","KOSDAQ","인터넷",15800,650,4.29,213863807200
"1018","078890","가온미디어","KOSDAQ","통신장비",12250,350,2.94,187630506000
"1019","192410","감마누","KOSDAQ","통신장비",4140,60,1.47,119021617620
"1020","217730","강스템바이오텍","KOSDAQ","제약",7250,130,1.83,185104738000
"1021","114190","강원","KOSDAQ","금속",2500,0,0,45387277500
"1022","094480","갤럭시아머니트리","KOSDAQ","소프트웨어",6170,300,5.11,242048100460
"1023","063080","게임빌","KOSDAQ","디지털컨텐츠",48800,2850,6.2,321845369600
"1024","044480","경남바이오파마","KOSDAQ","화학",2675,-80,-2.9,53841881050
"1025","039240","경남스틸","KOSDAQ","금속",2690,15,0.56,6.725e+10
"1026","053950","경남제약","KOSDAQ","제약",7060,-20,-0.28,123144523020
"1027","223310","경남제약헬스케어","KOSDAQ","소프트웨어",3320,0,0,37836250520
"1028","011040","경동제약","KOSDAQ","제약",9930,40,0.4,305533846380
"1029","024910","경창산업","KOSDAQ","운송장비·부품",2890,5,0.17,103516924450
"1030","198440","고려시멘트","KOSDAQ","비금속",3835,135,3.65,122643146600
"1031","049720","고려신용정보","KOSDAQ","기타서비스",6800,90,1.34,9.724e+10
"1032","014570","고려제약","KOSDAQ","제약",11050,-50,-0.45,1.2155e+11
"1033","348150","고바이오랩","KOSDAQ","기타서비스",32900,-650,-1.94,518159010600
"1034","098460","고영","KOSDAQ","기계·장비",121100,1400,1.17,1662818166100
"1035","038530","골드퍼시픽","KOSDAQ","유통",1295,10,0.78,90020619640
"1036","900280","골든센츄리","KOSDAQ","금융",399,12,3.1,63353220000
"1037","215000","골프존","KOSDAQ","소프트웨어",91600,-1300,-1.4,574828014000
"1038","121440","골프존뉴딘홀딩스","KOSDAQ","유통",7260,20,0.28,310995298680
"1039","014200","광림","KOSDAQ","운송장비·부품",1635,30,1.87,86527852590
"1040","026910","광진실업","KOSDAQ","금속",4690,0,0,30041349450
"1041","090150","광진윈텍","KOSDAQ","운송장비·부품",4135,35,0.85,39937455055
"1042","355150","교보10호스팩","KOSDAQ","금융",2090,5,0.24,11118800000
"1043","331520","교보9호스팩","KOSDAQ","금융",2100,5,0.24,8.148e+09
"1044","053270","구영테크","KOSDAQ","운송장비·부품",5010,250,5.25,132234811740
"1045","066620","국보디자인","KOSDAQ","건설",21750,200,0.93,1.63125e+11
"1046","043650","국순당","KOSDAQ","음식료·담배",7720,-30,-0.39,137866106880
"1047","006050","국영지앤엠","KOSDAQ","비금속",2760,25,0.91,96310870680
"1048","060480","국일신동","KOSDAQ","금속",4270,-75,-1.73,47354300000
"1049","078130","국일제지","KOSDAQ","종이·목재",5900,-140,-2.32,745455465600
"1050","307750","국전약품","KOSDAQ","제약",7340,560,8.26,282869059460
"1051","204020","그리티","KOSDAQ","섬유·의류",3110,-55,-1.74,62658507300
"1052","186230","그린플러스","KOSDAQ","금속",12150,50,0.41,116734065300
"1053","900070","글로벌에스엠","KOSDAQ","금융",1180,20,1.72,63417882240
"1054","204620","글로벌텍스프리","KOSDAQ","금융",3150,-45,-1.41,153520576650
"1055","019660","글로본","KOSDAQ","유통",4710,-90,-1.88,150771122340
"1056","053260","금강철강","KOSDAQ","금속",7250,-200,-2.68,1.3572e+11
"1057","036190","금화피에스시","KOSDAQ","건설",29450,100,0.34,1.767e+11
"1058","049080","기가레인","KOSDAQ","반도체",1940,30,1.57,139776291900
"1059","035460","기산텔레콤","KOSDAQ","통신장비",2950,70,2.43,43003153000
"1060","308100","까스텔바작","KOSDAQ","유통",13000,450,3.59,85757100000
"1061","187790","나노","KOSDAQ","화학",1500,5,0.33,38696782500
"1062","286750","나노브릭","KOSDAQ","화학",18150,50,0.28,82765869450
"1063","151910","나노스","KOSDAQ","IT부품",8460,250,3.05,1257370435620
"1064","121600","나노신소재","KOSDAQ","화학",28700,-250,-0.86,311347157100
"1065","247660","나노씨엠에스","KOSDAQ","일반전기전자",18350,150,0.82,77233682000
"1066","039860","나노엔텍","KOSDAQ","의료·정밀기기",6980,-60,-0.85,187038362460
"1067","091970","나노캠텍","KOSDAQ","화학",2055,20,0.98,57705273375
"1068","051490","나라엠앤디","KOSDAQ","기계·장비",9630,-120,-1.23,1.36746e+11
"1069","190510","나무가","KOSDAQ","IT부품",19850,-450,-2.22,136391136500
"1070","242040","나무기술","KOSDAQ","출판·매체복제",2840,55,1.97,92017874400
"1071","089600","나스미디어","KOSDAQ","기타서비스",39250,-750,-1.88,343621621750
"1072","293580","나우IB","KOSDAQ","금융",10450,250,2.45,9.9066e+10
"1073","138610","나이벡","KOSDAQ","제약",35650,2050,6.1,353041201350
"1074","130580","나이스디앤비","KOSDAQ","기타서비스",10000,-100,-0.99,1.54e+11
"1075","036800","나이스정보통신","KOSDAQ","통신서비스",29950,200,0.67,2.995e+11
"1076","267320","나인테크","KOSDAQ","IT부품",4440,-45,-1,174920699760
"1077","111710","남화산업","KOSDAQ","오락·문화",9480,-60,-0.63,195174240000
"1078","091590","남화토건","KOSDAQ","건설",10350,-150,-1.43,1.21509e+11
"1079","168330","내츄럴엔도텍","KOSDAQ","기타서비스",2525,0,0,52181200550
"1080","253590","네오셈","KOSDAQ","반도체",3595,-70,-1.91,135084238860
"1081","212560","네오오토","KOSDAQ","운송장비·부품",9460,-540,-5.4,74497149980
"1082","095660","네오위즈","KOSDAQ","디지털컨텐츠",23300,-200,-0.85,513385652700
"1083","042420","네오위즈홀딩스","KOSDAQ","디지털컨텐츠",33900,-850,-2.45,300247757400
"1084","950220","네오이뮨텍(Reg.S)","KOSDAQ","기타서비스",13000,-800,-5.8,1279096130000
"1085","311390","네오크레마","KOSDAQ","음식료·담배",7800,-10,-0.13,57064761000
"1086","085910","네오티스","KOSDAQ","운송장비·부품",4020,-30,-0.74,49670034600
"1087","092730","네오팜","KOSDAQ","화학",33000,500,1.54,270842913000
"1088","290660","네오펙트","KOSDAQ","의료·정밀기기",2960,10,0.34,55962588800
"1089","306620","네온테크","KOSDAQ","기계·장비",3995,-45,-1.11,148644449890
"1090","153460","네이블","KOSDAQ","소프트웨어",6190,90,1.48,40420786660
"1091","007390","네이처셀","KOSDAQ","제약",10300,-300,-2.83,631456486500
"1092","033640","네패스","KOSDAQ","반도체",37900,-350,-0.92,873943755800
"1093","330860","네패스아크","KOSDAQ","반도체",46300,-850,-1.8,499226786800
"1094","089140","넥스턴","KOSDAQ","비금속",18350,-100,-0.54,217383642000
"1095","065170","넥스트BT","KOSDAQ","유통",1395,-10,-0.71,121359544155
"1096","137940","넥스트아이","KOSDAQ","의료·정밀기기",1340,-15,-1.11,103335671820
"1097","348210","넥스틴","KOSDAQ","반도체",80000,-700,-0.87,7.65072e+11
"1098","041140","넥슨지티","KOSDAQ","디지털컨텐츠",13200,-100,-0.75,466927850400
"1099","217270","넵튠","KOSDAQ","출판·매체복제",25650,350,1.38,812792634300
"1100","225570","넷게임즈","KOSDAQ","디지털컨텐츠",14000,-350,-2.44,403913538000
"1101","104620","노랑풍선","KOSDAQ","기타서비스",25100,150,0.6,119617815000
"1102","194700","노바렉스","KOSDAQ","음식료·담배",42900,900,2.14,386260446000
"1103","285490","노바텍","KOSDAQ","기타제조",40500,1850,4.79,408310632000
"1104","278650","노터스","KOSDAQ","기타서비스",26200,-650,-2.42,199627441600
"1105","144510","녹십자랩셀","KOSDAQ","기타서비스",103400,-1100,-1.05,1091289183600
"1106","031390","녹십자셀","KOSDAQ","제약",42750,50,0.12,542121984000
"1107","142280","녹십자엠에스","KOSDAQ","제약",10000,-50,-0.5,211172830000
"1108","234690","녹십자웰빙","KOSDAQ","제약",12950,350,2.78,229891974200
"1109","065560","녹원씨엔아이","KOSDAQ","출판·매체복제",5770,0,0,99593806250
"1110","054050","농우바이오","KOSDAQ","농업, 임업 및 어업",12550,100,0.8,201183540550
"1111","040160","누리텔레콤","KOSDAQ","소프트웨어",7240,60,0.84,87282073400
"1112","069140","누리플랜","KOSDAQ","금속",7600,190,2.56,53980846800
"1113","126870","뉴로스","KOSDAQ","기계·장비",2230,0,0,79475797330
"1114","060260","뉴보텍","KOSDAQ","화학",1400,5,0.36,46807250000
"1115","012340","뉴인텍","KOSDAQ","IT부품",3885,-50,-1.27,116722890270
"1116","214870","뉴지랩","KOSDAQ","통신장비",10500,-150,-1.41,313985112000
"1117","270870","뉴트리","KOSDAQ","음식료·담배",29850,-100,-0.33,272029736400
"1118","144960","뉴파워프라즈마","KOSDAQ","기계·장비",6360,10,0.16,277885088640
"1119","900100","뉴프라이드","KOSDAQ","유통",717,0,0,89790577527
"1120","085670","뉴프렉스","KOSDAQ","IT부품",1900,-10,-0.52,41884198500
"1121","119860","다나와","KOSDAQ","인터넷",32250,-350,-1.07,421663009500
"1122","064260","다날","KOSDAQ","디지털컨텐츠",7620,-160,-2.06,525391684800
"1123","093640","다믈멀티미디어","KOSDAQ","반도체",2820,30,1.08,37057270320
"1124","039560","다산네트웍스","KOSDAQ","통신장비",10700,350,3.38,375463727600
"1125","032190","다우데이타","KOSDAQ","유통",12750,150,1.19,4.88325e+11
"1126","068240","다원시스","KOSDAQ","IT부품",18700,-100,-0.53,506104410900
"1127","020400","대동금속","KOSDAQ","금속",9980,-320,-3.11,28819824840
"1128","008830","대동기어","KOSDAQ","기계·장비",3905,-20,-0.51,35096265600
"1129","048470","대동스틸","KOSDAQ","금속",5450,-30,-0.55,5.45e+10
"1130","004780","대륙제관","KOSDAQ","금속",5900,-70,-1.17,93828874100
"1131","017650","대림제지","KOSDAQ","종이·목재",13500,0,0,1.215e+11
"1132","007720","대명소노시즌","KOSDAQ","유통",1465,-5,-0.34,147672659250
"1133","317850","대모","KOSDAQ","기계·장비",5040,50,1,41955076800
"1134","290670","대보마그네틱","KOSDAQ","기계·장비",32300,300,0.94,239564255000
"1135","078140","대봉엘에스","KOSDAQ","제약",10150,-100,-0.98,112528776850
"1136","036480","대성미생물","KOSDAQ","제약",18100,50,0.28,6.878e+10
"1137","025440","대성엘텍","KOSDAQ","일반전기전자",1305,-5,-0.38,131532702615
"1138","027830","대성창투","KOSDAQ","금융",3475,180,5.46,1.39e+11
"1139","104040","대성파인텍","KOSDAQ","운송장비·부품",2735,45,1.67,85609003535
"1140","332290","대신밸런스제7호스팩","KOSDAQ","금융",2115,35,1.68,11008575000
"1141","336570","대신밸런스제8호스팩","KOSDAQ","금융",2080,0,0,11668800000
"1142","369370","대신밸런스제9호스팩","KOSDAQ","금융",2110,-5,-0.24,8883100000
"1143","020180","대신정보통신","KOSDAQ","컴퓨터서비스",1965,90,4.8,75512817975
"1144","045390","대아티아이","KOSDAQ","일반전기전자",5270,20,0.38,374968520940
"1145","108380","대양전기공업","KOSDAQ","운송장비·부품",16550,900,5.75,158339361150
"1146","006580","대양제지","KOSDAQ","종이·목재",3260,0,0,8.7531e+10
"1147","007680","대원","KOSDAQ","건설",9500,50,0.53,115266644500
"1148","048910","대원미디어","KOSDAQ","유통",14400,250,1.77,181136822400
"1149","005710","대원산업","KOSDAQ","운송장비·부품",6790,-20,-0.29,136055304000
"1150","290380","대유","KOSDAQ","화학",14950,-100,-0.66,141193780000
"1151","290120","대유에이피","KOSDAQ","운송장비·부품",7110,30,0.42,77390736030
"1152","120240","대정화금","KOSDAQ","화학",25650,50,0.2,184433529150
"1153","003310","대주산업","KOSDAQ","음식료·담배",2115,15,0.71,74854820250
"1154","078600","대주전자재료","KOSDAQ","IT부품",41700,-450,-1.07,641664754800
"1155","096350","대창솔루션","KOSDAQ","금속",474,39,8.97,77622718266
"1156","140520","대창스틸","KOSDAQ","금속",2825,60,2.17,5.65e+10
"1157","131220","대한과학","KOSDAQ","유통",12550,-100,-0.79,93553849500
"1158","010170","대한광통신","KOSDAQ","일반전기전자",3305,-10,-0.3,243716070625
"1159","060900","대한그린파워","KOSDAQ","화학",2390,25,1.06,366356013650
"1160","054670","대한뉴팜","KOSDAQ","제약",11150,-100,-0.89,160057358000
"1161","023910","대한약품","KOSDAQ","제약",36450,-300,-0.82,2.187e+11
"1162","021040","대호피앤씨","KOSDAQ","금속",817,-1,-0.12,59733178842
"1163","021045","대호피앤씨우","KOSDAQ","금속",1290,65,5.31,5472781140
"1164","067080","대화제약","KOSDAQ","제약",12000,0,0,223399800000
"1165","298540","더네이쳐홀딩스","KOSDAQ","유통",55700,-300,-0.54,405068669600
"1166","299170","더블유에스아이","KOSDAQ","유통",2855,95,3.44,83474384365
"1167","035290","더블유에프엠","KOSDAQ","출판·매체복제",1305,0,0,47272202550
"1168","213420","덕산네오룩스","KOSDAQ","반도체",45300,-3000,-6.21,1087653543600
"1169","317330","덕산테코피아","KOSDAQ","반도체",19450,-500,-2.51,357440974600
"1170","077360","덕산하이메탈","KOSDAQ","일반전기전자",12350,50,0.41,280573487350
"1171","090410","덕신하우징","KOSDAQ","금속",1415,50,3.66,65208994425
"1172","263600","덕우전자","KOSDAQ","일반전기전자",8200,-20,-0.24,130628542000
"1173","194480","데브시스터즈","KOSDAQ","디지털컨텐츠",124300,-8700,-6.54,1395189191000
"1174","263800","데이타솔루션","KOSDAQ","정보기기",5880,10,0.17,93483650400
"1175","206560","덱스터","KOSDAQ","오락·문화",7710,90,1.18,195434128560
"1176","261200","덴티스","KOSDAQ","의료·정밀기기",2210,-5,-0.23,163074691130
"1177","067990","도이치모터스","KOSDAQ","유통",6630,20,0.3,192697091340
"1178","006620","동구바이오제약","KOSDAQ","제약",11000,0,0,1.05644e+11
"1179","100130","동국S&C","KOSDAQ","금속",6560,-20,-0.3,374858080000
"1180","005160","동국산업","KOSDAQ","금속",3530,-20,-0.56,191483021460
"1181","075970","동국알앤에스","KOSDAQ","비금속",5600,-150,-2.61,1.0304e+11
"1182","086450","동국제약","KOSDAQ","제약",28150,50,0.18,1.251549e+12
"1183","099410","동방선기","KOSDAQ","운송장비·부품",1670,30,1.83,22613473340
"1184","033500","동성화인텍","KOSDAQ","화학",12750,550,4.51,350542545750
"1185","025950","동신건설","KOSDAQ","건설",36300,350,0.97,3.0492e+11
"1186","088130","동아엘텍","KOSDAQ","기계·장비",9130,60,0.66,97352623940
"1187","041930","동아화성","KOSDAQ","화학",11600,-300,-2.52,1.8328e+11
"1188","060380","동양에스텍","KOSDAQ","금속",2185,-55,-2.46,43044500000
"1189","079960","동양이엔피","KOSDAQ","IT부품",18100,300,1.69,1.42266e+11
"1190","228340","동양파일","KOSDAQ","비금속",6620,300,4.75,1.324e+11
"1191","088910","동우팜투테이블","KOSDAQ","음식료·담배",3460,-5,-0.14,89377903440
"1192","094170","동운아나텍","KOSDAQ","반도체",10350,-350,-3.27,167278211100
"1193","013120","동원개발","KOSDAQ","건설",5450,80,1.49,494904145000
"1194","109860","동일금속","KOSDAQ","금속",12200,0,0,8.54e+10
"1195","032960","동일기연","KOSDAQ","IT부품",13400,100,0.75,45657940600
"1196","023790","동일철강","KOSDAQ","금속",5270,140,2.73,38708597950
"1197","005290","동진쎄미켐","KOSDAQ","반도체",34200,-100,-0.29,1758375694800
